reaction,FC,p,q,enrichment,changed
NACHEX11ly,-0.14768190772607864,3.1682132882618906e-07,3.49781836540727e-07,0,0
NACHEX12ly,0.2687324522403769,2.883581140542334e-192,5.259929935880836e-192,0,0
NACHEX13ly,0.26873245224037,2.883581140542334e-192,5.259929935880836e-192,0,0
NACHEX14ly,0.2687324522403798,2.883581140542334e-192,5.259929935880836e-192,0,0
NACHEX15ly,0.26873245224036235,2.883581140542334e-192,5.259929935880836e-192,0,0
NACHEX16ly,0.2687324522403447,2.883581140542334e-192,5.259929935880836e-192,0,0
NACHEX17ly,0.2687324522403419,2.883581140542334e-192,5.259929935880836e-192,0,0
NACHEX18ly,-0.2623681603175327,2.2050501705623116e-140,3.7708350431829892e-140,0,0
NACHEX19ly,0.26873245224032927,2.883581140542334e-192,5.259929935880836e-192,0,0
NACHEX1ly,10.123205314774491,3.6681344761127276e-170,6.538723230182107e-170,1,1
NACHEX20ly,0.2687324522403437,2.883581140542334e-192,5.259929935880836e-192,0,0
NACHEX21ly,0.26873245224033815,2.883581140542334e-192,5.259929935880836e-192,0,0
NACHEX22ly,0.26873245224034126,2.883581140542334e-192,5.259929935880836e-192,0,0
NACHEX23ly,1.3554292163615105,0.24068202486600215,0.24401289217441557,0,0
NACHEX24ly,2.357444377367911,2.0039174275800013e-54,2.9303905203053337e-54,1,1
NACHEX25ly,2.3574443773679237,2.0039174275800013e-54,2.9303905203053337e-54,1,1
NACHEX26ly,0.4117786166250116,2.435056842111727e-56,3.5816153422511215e-56,0,0
NACHEX27ly,4.529836269780399,7.246822006432893e-17,8.810242385765042e-17,1,1
NACHEX2ly,13.432342789637083,1.837273440992013e-114,3.0433610390174048e-114,1,1
NACHEX6ly,3.4546255077284433,4.872295384883887e-05,5.180235402186941e-05,1,1
NACHEX7ly,3.4546255077284442,4.872295384883887e-05,5.180235402186941e-05,1,1
NACHEX8ly,3.0438910092352485,1.583096794215111e-16,1.9072747053912557e-16,1,1
NACHEX9ly,3.1995935873061123,6.954764781424622e-15,8.26492455186568e-15,1,1
NACHEXA10ly,-0.19485187559153938,7.464624605975604e-184,1.350769918738693e-183,0,0
NACHEXA17ly,-0.1410645056270119,4.6891451899304544e-65,7.10410188547836e-65,0,0
NACHEXA1ly,2.8696571948459533,1.0915917613597424e-05,1.1721063309919505e-05,1,1
NACHEXA7ly,1.2239472438746883,4.808958234324042e-15,5.732884068320157e-15,1,1
NACHEXA8ly,1.054126667659168,1.8396077338375514e-25,2.369681885164537e-25,1,1
NADPHtru,886.5848689984331,0.0,0.0,1,1
NADPHtxu,52.5652367443811,7.1128978872759734e-68,1.0797721324868807e-67,1,1
NADPtru,886.584868998434,0.0,0.0,1,1
NADPtxu,52.56523674438057,7.1128978872759734e-68,1.0797721324868807e-67,1,1
NADtm,-18.959796923192116,0.0,0.0,-1,1
NAGA2ly,-1.0,0.0,0.0,-1,1
NAGLCAly,-1.0,0.0,0.0,-1,1
NCNt,-89.60023132781886,5.205457009939086e-12,6.053042943969107e-12,-1,1
NDP1,14.68707762382237,0.0,0.0,1,1
NDP7g,2.8666605983314195,0.0,0.0,1,1
NDPK1m,-29.416491662775716,0.0,0.0,-1,1
NDPK4n,-12.608966447144878,0.0,0.0,-1,1
NDPK6n,1.0,0.0,0.0,1,1
NDPK9n,1.0,9.967157593572164e-283,2.0596373880802898e-282,1,1
NEU11l,17.858990487622272,9.907298369738481e-18,1.2175040366707841e-17,1,1
NH4t,-306.26666585381975,2.32104283415554e-64,3.514058850911488e-64,-1,1
NH4tm,391.9148137350299,0.0,0.0,1,1
NH4tr,-27.1770399345267,0.0,0.0,-1,1
NICRNS,12.464613523743388,3.4882693423303045e-27,4.51903004930526e-27,1,1
NICRNtr,-935.3841614437009,2.3252258311106352e-130,3.940737210785263e-130,-1,1
NMNAT,-954.3489718969389,2.1379657348599523e-50,3.110390892932064e-50,-1,1
NMNATm,18.959796923192677,0.0,0.0,1,1
NMNDA,935.3841614437014,2.3252258311106352e-130,3.940737210785263e-130,1,1
NRVNCCOAtx,38.605399613272155,0.0,0.0,1,1
NRVNCt,42.140065333813965,5.401579486784227e-98,8.787239981724197e-98,1,1
NT5C,12.464613523743395,3.4882693423303045e-27,4.51903004930526e-27,1,1
NTD10,14.621440250787586,1.6300754154993291e-28,2.1287528859108547e-28,1,1
NTD11,7.433259028178802,4.944209857281109e-11,5.705437289575915e-11,1,1
NTD2,27.38800605113694,9.520860663442335e-27,1.2292140174347666e-26,1,1
NTD2e,35.641183053617624,6.633705831416385e-195,1.2713203327549881e-194,1,1
NTD3,11.661032353724181,7.369090300875429e-16,8.831242255033298e-16,1,1
NTD4,15.22110612195789,0.0028179208242694134,0.002914161289579161,1,1
NTD4e,148.15846749921,0.0,0.0,1,1
NTD5,19.902386212303576,7.335921717149848e-05,7.792272319760199e-05,1,1
NTD6,8.000604475570103,4.0687670654048253e-07,4.461694836086122e-07,1,1
NTD7,492.4170416337642,0.0,0.0,1,1
NTD7e,30.260165204411265,2.1489890211363644e-131,3.6611808454618786e-131,1,1
NTD8,7.183955609609044,7.969763456935227e-47,1.1484348230139532e-46,1,1
NTD9,17.68099162049656,8.329499266785476e-31,1.1029908358524674e-30,1,1
NTD9e,44.77598846517732,0.0,0.0,1,1
O2St,-712.2762167401153,0.0,0.0,-1,1
O2Stm,712.2762167401157,0.0,0.0,1,1
O2t,799.6333151595705,1.0010596819739184e-239,2.004767669984805e-239,1,1
O2ter,249.11325637112225,0.0,0.0,1,1
O2tm,-49.839496295192575,0.0,0.0,-1,1
O2tp,626.1968546279395,0.0,0.0,1,1
OAADC,-1.0,0.0,0.0,-1,1
OAAt_1,-638.2083181735441,1.445613070447519e-14,1.709889209888706e-14,-1,1
OCCOAtm,-1.0,0.0,0.0,-1,1
OCCOAtx,-47.36298059245394,0.0,0.0,-1,1
OCDCAt,11.201790126418008,0.0,0.0,1,1
OCTAt,8.137797024016407,0.0,0.0,1,1
ODECRNtr,-33.72526373656955,0.0,0.0,-1,1
OROT5Ptr,260.32512661788707,0.0,0.0,1,1
ORPT,260.32512661788684,0.0,0.0,1,1
P45019A2r,30.861556224757074,0.0,0.0,1,1
PAIL45P_HStn,-271.2413620830743,0.0,0.0,-1,1
PAIL4P_HStn,1.0,0.0,0.0,1,1
PAIL_HStn,270.6719298667285,3.048568824143975e-38,4.211252919483557e-38,1,1
PEPtr,-838.8040202966723,0.0,0.0,-1,1
PFK,54.85226295290554,0.0,0.0,1,1
PGCD,524.2825143317981,1.0782457539376652e-289,2.2465101900848053e-289,1,1
PGESc,542.7328132067979,0.0,0.0,1,1
PGESr,-542.7328132067988,0.0,0.0,-1,1
PHCDm,-1.0,0.0,0.0,-1,1
PHEt2m,-382.3071754985964,0.0,0.0,-1,1
PHEt4,194.51174297170084,0.0,0.0,1,1
PI345P3P,7.7296636038716455,4.27987202778611e-143,7.35218560900322e-143,1,1
PI345P3Pn,10.93015702552354,1.2857747777661932e-18,1.601752342461341e-18,1,1
PI34P5K,-1.0,0.0,0.0,-1,1
PI3P4K,8.593564717748572,3.817701049123875e-111,6.29172647500749e-111,1,1
PI3P5K,-1.0,0.0,0.0,-1,1
PI3PP,-8.529163470680526,1.2110195357376333e-203,2.3586838470498845e-203,-1,1
PI45P3K,8.411838223527528,0.0,0.0,1,1
PI45P3Kn,10.93015702552354,1.2857747777661932e-18,1.601752342461341e-18,1,1
PI45P4P,271.1455873620139,0.0,0.0,1,1
PI45P5Pn,-1.0,0.0,0.0,-1,1
PI4P3K,22.94504140522485,0.0,0.0,1,1
PI4P4Pn,1.0,0.0,0.0,1,1
PI4P5K,-1.0,0.0,0.0,-1,1
PI4PP,8.31592632626167,0.0,0.0,1,1
PIK5,-1.0,0.0,0.0,-1,1
PIt,988.8032253136379,0.0,0.0,1,1
PIt2r,-976.8022537852961,0.0,0.0,-1,1
PIt8,1.0,0.0,0.0,1,1
PIter,-1.0,0.0,0.0,-1,1
PItg,23.227596711631193,2.104700973377179e-27,2.73912659629775e-27,1,1
PItn,-530.4952202452785,0.0,0.0,-1,1
PMEVK,76.72247933980707,5.032549473768586e-16,6.037464265678003e-16,1,1
PMTCRNtr,39.5515192770147,3.4501915758212364e-144,5.949419186552793e-144,1,1
PPAer,10.8717798502817,0.0,0.0,1,1
PPAm,42.25429987641441,1.6854754603285594e-147,2.9308688900506576e-147,1,1
PPAn,-1.0,0.0,0.0,-1,1
PPBNGS,76.45107831729776,2.2050501705623116e-140,3.7708350431829892e-140,1,1
PPBNGte,-10.374941067635566,4.7209757282453527e-135,8.05509833121352e-135,-1,1
PPDOy,-1.0,0.0,0.0,-1,1
PPItm,23.15129114723053,1.3878173223697225e-09,1.5587206424835014e-09,1,1
PPItr,-385.4724905094863,0.0,0.0,-1,1
PPItx,-15.264194810248322,1.583096794215111e-16,1.9072747053912557e-16,-1,1
PRAGSr,2.3462856253588726,2.214758736930358e-06,2.397386602273042e-06,1,1
PRAIS,2.346285625358868,2.214758736930358e-06,2.397386602273042e-06,1,1
PRASCSi,2.346285625358856,2.214758736930358e-06,2.397386602273042e-06,1,1
PRFGS,2.346285625358854,2.214758736930358e-06,2.397386602273042e-06,1,1
PRGSTRNt,125.99543580394176,1.4405310108367696e-195,2.767720749247296e-195,1,1
PROSTGE2t2r,-542.7328132067939,0.0,0.0,-1,1
PROSTGH2t,-117.9550515403047,0.0,0.0,-1,1
PROTEIN_BS,-1.0,0.0,0.0,-1,1
PROt4,284.68889980677153,8.03225543981836e-96,1.3029465788448211e-95,1,1
PRPPS,6.157041177693328,1.445156540140849e-197,2.8002990637029586e-197,1,1
PSERT,524.2825143317989,1.0782457539376652e-289,2.2465101900848053e-289,1,1
PSERtr,524.2825143318015,1.0782457539376652e-289,2.2465101900848053e-289,1,1
PTDCACRNCPT1,5.3923967099788035,0.0,0.0,1,1
PTDCACRNCPT2,5.392396709978797,0.0,0.0,1,1
PTDCACRNt,5.392396709978779,0.0,0.0,1,1
PTDCAt,5.392396709978846,0.0,0.0,1,1
PTRCAT1,74.49784803000173,0.0,0.0,1,1
PTRCtex2,-74.49784803000165,0.0,0.0,-1,1
PVSATPtu,7.831656593546072,9.710257857878779e-29,1.2710083916566403e-28,1,1
PVSGLUCteb,7.475114083806332,6.465379551400749e-35,8.792141892952756e-35,1,1
PVSGLUCtev,-7.4751140837931045,6.465379551400749e-35,8.792141892952756e-35,-1,1
PVSHtu,-1.0,0.0,0.0,-1,1
PVStep,-8.442197366962857,0.0,0.0,-1,1
PYK,626.3160340267922,4.564357804197157e-28,5.957273892719393e-28,1,1
PYK2,285.0051623692009,6.092949945604465e-14,7.17691355107248e-14,1,1
PYK3,41.58971146746038,9.663335150774673e-55,1.419497679651312e-54,1,1
PYK4,40.4399777739749,0.0,0.0,1,1
PYK6,12.608966447139318,0.0,0.0,1,1
Q10H2e,210.38180510248773,0.0,0.0,1,1
RBK,6.157041177693333,1.445156540140849e-197,2.8002990637029586e-197,1,1
RE0456N,-1.0,0.0,0.0,-1,1
RE0565C,5.5034510232228655,3.318343646488803e-15,3.9621232498296904e-15,1,1
RE0566C,5.503451023222335,3.318343646488803e-15,3.9621232498296904e-15,1,1
RE0567C,5.503451023222316,3.318343646488803e-15,3.9621232498296904e-15,1,1
RE0568C,5.503451023222318,3.318343646488803e-15,3.9621232498296904e-15,1,1
RE0569C,7.63760494511848,8.974277567313009e-05,9.483752608361026e-05,1,1
RE0570C,7.637604945118062,8.974277567313009e-05,9.483752608361026e-05,1,1
RE0571C,7.637604945118071,8.974277567313009e-05,9.483752608361026e-05,1,1
RE0574C,7.843666083203443,1.4521567744883152e-39,2.0269502365476117e-39,1,1
RE0575C,7.84366608320343,1.4521567744883152e-39,2.0269502365476117e-39,1,1
RE0576C_1,7.843666083203415,1.4521567744883152e-39,2.0269502365476117e-39,1,1
RE0577C,-172.61148104894974,4.7346914e-317,1.0058451e-316,-1,1
RE0578C,-175.42881558910284,0.0,0.0,-1,1
RE0579C_1,-48.944402381555975,1.7628312247911467e-53,2.569569776316235e-53,-1,1
RE0581C,6.54451961907294,8.513708327314542e-07,9.295495966986214e-07,1,1
RE0915E,-461.32639011492967,5.763271675490673e-76,8.867472882817966e-76,-1,1
RE0926E,-461.32639011492967,5.763271675490673e-76,8.867472882817966e-76,-1,1
RE0935E,-461.32639011492967,5.763271675490673e-76,8.867472882817966e-76,-1,1
RE0944E,-461.32639011492967,5.763271675490673e-76,8.867472882817966e-76,-1,1
RE0958C,0.8628471117161814,1.9730820464735348e-36,2.6912128093341727e-36,1,1
RE1096C,-1.0,0.0,0.0,-1,1
RE1233C,59.54460963077596,0.0,0.0,1,1
RE1342C,-1.0,0.0,0.0,-1,1
RE1447N_1,-271.1646818587033,0.0,0.0,-1,1
RE1448N_1,-271.16468185870303,0.0,0.0,-1,1
RE1519X,-132.09855513880902,5.958529888311548e-253,1.2092780497189922e-252,-1,1
RE1530C,135.61998336411517,0.0,0.0,1,1
RE1573M,0.0,1.0,1.0,0,0
RE1573X,0.0,1.0,1.0,0,0
RE1804M,-867.9527976143997,0.0,0.0,-1,1
RE1919C,-238.0731996119256,7.726636221692759e-146,1.338458494238311e-145,-1,1
RE1921C,-238.0731996119252,7.726636221692759e-146,1.338458494238311e-145,-1,1
RE1978C,-1.0,0.0,0.0,-1,1
RE2112C,965.6602915039025,9.23442040824848e-11,1.0596952373487769e-10,1,1
RE2122C,-1.0,0.0,0.0,-1,1
RE2349C,234.06215296481795,0.0,0.0,1,1
RE2407C,0.6885229574920431,0.002393409648884169,0.002476279413492459,0,0
RE2410C,1.259329145550863,2.0469594201199992e-24,2.6072040623065162e-24,1,1
RE2640C,-411.8866529005941,9.592471397687556e-168,1.7005856787001122e-167,-1,1
RE2985M,8.475965759600292,4.0687670654048253e-07,4.461694836086122e-07,1,1
RE2992M,0.0,1.0,1.0,0,0
RE2992X,0.0,1.0,1.0,0,0
RE2999M,0.0,1.0,1.0,0,0
RE3000M,0.0,1.0,1.0,0,0
RE3002X,0.0,1.0,1.0,0,0
RE3003M,0.0,1.0,1.0,0,0
RE3011R,-214.00691534430106,0.0,0.0,-1,1
RE3014R,214.00691534430126,0.0,0.0,1,1
RE3017R,-214.00691534431553,0.0,0.0,-1,1
RE3051C,21.16298155432714,1.767765488097077e-08,1.9689040821326445e-08,1,1
RE3103C,44.66146530246583,8.22523681091035e-119,1.3765300514058516e-118,1,1
RE3104C,44.66146530246578,8.22523681091035e-119,1.3765300514058516e-118,1,1
RE3106C,8.169024243301873,3.4882693423303045e-27,4.51903004930526e-27,1,1
RE3110C,8.169024243301774,3.4882693423303045e-27,4.51903004930526e-27,1,1
RE3112C,8.169024243301756,3.4882693423303045e-27,4.51903004930526e-27,1,1
RE3113C,8.169024243301932,3.4882693423303045e-27,4.51903004930526e-27,1,1
RE3119C,16.04175455049702,8.513708327314542e-07,9.295495966986214e-07,1,1
RE3120C,16.04175455049704,8.513708327314542e-07,9.295495966986214e-07,1,1
RE3121C,16.041754550497036,8.513708327314542e-07,9.295495966986214e-07,1,1
RE3122C,16.04175455049706,8.513708327314542e-07,9.295495966986214e-07,1,1
RE3132R,7.041140911100107,0.0,0.0,1,1
RE3146R,4.724258153986017,0.0,0.0,1,1
RE3151C,36.32910692320819,1.3022098987478291e-59,1.944325233436108e-59,1,1
RE3152C,36.32910692320835,1.3022098987478291e-59,1.944325233436108e-59,1,1
RE3153C,36.32910692320846,1.3022098987478291e-59,1.944325233436108e-59,1,1
RE3154C,2.449031536566167,3.301172138175878e-09,3.6967267878685494e-09,1,1
RE3160R,4.116821567740275,0.0,0.0,1,1
RE3161C,21.256951173060873,2.435056842111727e-56,3.5816153422511215e-56,1,1
RE3162C,21.256951173060983,2.435056842111727e-56,3.5816153422511215e-56,1,1
RE3163C,21.25695117306099,2.435056842111727e-56,3.5816153422511215e-56,1,1
RE3164C,21.256951173060955,2.435056842111727e-56,3.5816153422511215e-56,1,1
RE3165C,10.702000274264725,5.969109643048212e-169,1.0607079811707738e-168,1,1
RE3166C,10.702000274264853,5.969109643048212e-169,1.0607079811707738e-168,1,1
RE3167C,10.702000274264828,5.969109643048212e-169,1.0607079811707738e-168,1,1
RE3168C,10.702000274264835,5.969109643048212e-169,1.0607079811707738e-168,1,1
RE3169C,10.151336780460031,6.33938261831875e-34,8.574590783920121e-34,1,1
RE3170C,10.151336780459884,6.33938261831875e-34,8.574590783920121e-34,1,1
RE3171C,10.15133678046005,6.33938261831875e-34,8.574590783920121e-34,1,1
RE3172C,10.151336780460017,6.33938261831875e-34,8.574590783920121e-34,1,1
RE3173C,4.864186300967879,0.01960232095219542,0.020152499267739158,1,1
RE3174C,1.9136259459235998,0.0014488954599620356,0.0015107628969576598,1,1
RE3175C,1.9136259459235363,0.0014488954599620356,0.0015107628969576598,1,1
RE3176C,4.864186300967881,0.01960232095219542,0.020152499267739158,1,1
RE3224C,9.367776651249942,1.0005498414087888e-11,1.1581287919670537e-11,1,1
RE3225C,3.2176586512814316,2.6860351639888324e-12,3.124992754825122e-12,1,1
RE3226C,5.848092765478906,5.3277331105170406e-48,7.721303059338991e-48,1,1
RE3227C,9.367776651249809,1.0005498414087888e-11,1.1581287919670537e-11,1,1
RE3228C,9.367776651249795,1.0005498414087888e-11,1.1581287919670537e-11,1,1
RE3229C,9.367776651249802,1.0005498414087888e-11,1.1581287919670537e-11,1,1
RE3230C,3.217658651281367,2.6860351639888324e-12,3.124992754825122e-12,1,1
RE3231C,3.217658651281366,2.6860351639888324e-12,3.124992754825122e-12,1,1
RE3232C,3.2176586512813716,2.6860351639888324e-12,3.124992754825122e-12,1,1
RE3234C,5.848092765479068,5.3277331105170406e-48,7.721303059338991e-48,1,1
RE3235C,5.848092765479029,5.3277331105170406e-48,7.721303059338991e-48,1,1
RE3236C,5.848092765479033,5.3277331105170406e-48,7.721303059338991e-48,1,1
RE3237C,-37.11759401761486,0.0,0.0,-1,1
RE3238C,5.617215880452544,1.0845303448772275e-06,1.181846647416595e-06,1,1
RE3239C,-1.984618569231165,1.6300754154993291e-28,2.1287528859108547e-28,-1,1
RE3241C,10.237755698362594,1.1478066332583852e-34,1.5571498590978453e-34,1,1
RE3242C,10.23775569836249,1.1478066332583852e-34,1.5571498590978453e-34,1,1
RE3243C,10.237755698362538,1.1478066332583852e-34,1.5571498590978453e-34,1,1
RE3244C,10.237755698362525,1.1478066332583852e-34,1.5571498590978453e-34,1,1
RE3286C,-1.0,0.0,0.0,-1,1
RE3352C,-895.8929911340196,2.782389899475868e-120,4.670219853443974e-120,-1,1
RE3570C,-1.0,0.0,0.0,-1,1
RE3628M,0.0,1.0,1.0,0,0
RIBt,9.075779113669098,1.4405310108367696e-195,2.767720749247296e-195,1,1
RIBt2,-1.0,0.0,0.0,-1,1
RNDR1,247.12367041165888,0.0,0.0,1,1
RNDR4,-1.0,0.0,0.0,-1,1
RNTR4,1.0,0.0,0.0,1,1
RPE,-1.0,0.0,0.0,-1,1
RPEc,1.0,0.0,0.0,1,1
RTOTALt,-537.5701320059885,0.0,0.0,-1,1
R_group_phosphotase_1,25.41672739727687,3.3580249316788982e-80,5.2848749964260414e-80,1,1
Rtotaltl,-38.98736637342399,3.6831887568019337e-19,4.600947011384594e-19,-1,1
S2L2N2M2Mt,4.309478745744171,6.6131216618004355e-18,8.153311234499887e-18,1,1
S2L2N2M2Mtl,4.309478745744164,6.6131216618004355e-18,8.153311234499887e-18,1,1
S2TASE4ly,3.454625507728447,4.872295384883887e-05,5.180235402186941e-05,1,1
S2TASE5ly,3.45462550772845,4.872295384883887e-05,5.180235402186941e-05,1,1
S4TASE1ly,10.123205314774482,3.6681344761127276e-170,6.538723230182107e-170,1,1
S4TASE2ly,13.432342789637136,1.837273440992013e-114,3.0433610390174048e-114,1,1
S4TASE4ly,3.0438910092352573,1.583096794215111e-16,1.9072747053912557e-16,1,1
S4TASE5ly,3.199593587306108,6.954764781424622e-15,8.26492455186568e-15,1,1
S6TASE10ly,0.26873245224038145,2.883581140542334e-192,5.259929935880836e-192,0,0
S6TASE11ly,0.2687324522403769,2.883581140542334e-192,5.259929935880836e-192,0,0
S6TASE12ly,-0.1476819077260726,3.1682132882618906e-07,3.49781836540727e-07,0,0
S6TASE13ly,0.2687324522403869,2.883581140542334e-192,5.259929935880836e-192,0,0
S6TASE14ly,0.2687324522403731,2.883581140542334e-192,5.259929935880836e-192,0,0
S6TASE15ly,0.26873245224037334,2.883581140542334e-192,5.259929935880836e-192,0,0
S6TASE16ly,0.2687324522403701,2.883581140542334e-192,5.259929935880836e-192,0,0
S6TASE17ly,0.26873245224036535,2.883581140542334e-192,5.259929935880836e-192,0,0
S6TASE18ly,0.2687324522403517,2.883581140542334e-192,5.259929935880836e-192,0,0
S6TASE19ly,-0.26236816031751764,2.2050501705623116e-140,3.7708350431829892e-140,0,0
S6TASE1ly,0.0,1.0,1.0,0,0
S6TASE20ly,0.2687324522403348,2.883581140542334e-192,5.259929935880836e-192,0,0
S6TASE21ly,0.26873245224034126,2.883581140542334e-192,5.259929935880836e-192,0,0
S6TASE22ly,1.3554292163615593,0.24068202486600215,0.24401289217441557,0,0
S6TASE23ly,1.3554292163615131,0.24068202486600215,0.24401289217441557,0,0
S6TASE24ly,2.3574443773679246,2.0039174275800013e-54,2.9303905203053337e-54,1,1
S6TASE25ly,0.41177861662502724,2.435056842111727e-56,3.5816153422511215e-56,0,0
S6TASE26ly,0.411778616625015,2.435056842111727e-56,3.5816153422511215e-56,0,0
S6TASE2ly,0.0,1.0,1.0,0,0
S6TASE3ly,0.0,1.0,1.0,0,0
S6TASE6ly,3.4546255077284482,4.872295384883887e-05,5.180235402186941e-05,1,1
S6TASE7ly,3.4546255077284473,4.872295384883887e-05,5.180235402186941e-05,1,1
S6TASE8ly,3.043891009235246,1.583096794215111e-16,1.9072747053912557e-16,1,1
S6TASE9ly,3.199593587306114,6.954764781424622e-15,8.26492455186568e-15,1,1
SBTR,-1.0,0.0,0.0,-1,1
SELMETHt2e,-387.73774455006566,7.175492688065991e-99,1.1731853055865993e-98,-1,1
SELMETHte,387.7377445500657,7.175492688065991e-99,1.1731853055865993e-98,1,1
SERDGLNexR,-117.47087514385669,5.304985902204728e-189,9.669039312926916e-189,-1,1
SERDGLYexR,-108.40303911699048,0.0,0.0,-1,1
SERt4,98.16330728583604,1.0722063786469485e-16,1.3007375458906088e-16,1,1
SIAASE2ly,0.26873245224037,2.883581140542334e-192,5.259929935880836e-192,0,0
SIAASE3ly,1.3554292163615607,0.24068202486600215,0.24401289217441557,0,0
SIAASE4ly,0.41177861662503634,2.435056842111727e-56,3.5816153422511215e-56,0,0
SIAASEly,4.309478745744208,6.6131216618004355e-18,8.153311234499887e-18,1,1
SK_25hvitd2_c,1.0,0.0,0.0,1,1
SK_4abut_l,-94.7752874107841,1.425495606226295e-30,1.882151466127858e-30,-1,1
SK_5HPET_c,-163.62149999812053,0.0,0.0,-1,1
SK_C02528_c,-53.11626752199436,3.423674733977015e-29,4.509956682634455e-29,-1,1
SK_HC02191_c,-28.28302686888395,0.0,0.0,-1,1
SK_HC02220_c,-7.6419159859842,8.321707198856545e-45,1.1908378732579214e-44,-1,1
SK_T_antigen_g,-1.0,0.0,0.0,-1,1
SK_akg_c,334.21998979937234,6.766991587022994e-08,7.492851240433554e-08,1,1
SK_ala__L_c,552.4355993290336,1.420991293368077e-290,2.974259195611892e-290,1,1
SK_arg__L_c,1.0,0.0,0.0,1,1
SK_asn__L_c,-193.217687039871,0.0,0.0,-1,1
SK_asp__L_c,-1.8089245002834624,0.0,0.0,-1,1
SK_c226coa_c,39.93245189318075,4.9820358842452125e-21,6.282178508118199e-21,1,1
SK_chol_c,523.9386057226067,0.0,0.0,1,1
SK_cholate_c,-722.099962563537,0.0,0.0,-1,1
SK_coa_c,623.2678103416706,2.782389899475868e-120,4.670219853443974e-120,1,1
SK_cys__L_c,-324.1497371107323,1.374604391933745e-86,2.193764282559055e-86,-1,1
SK_dchac_c,948.5242518255843,0.0,0.0,1,1
SK_for_c,24.159293330278192,0.0,0.0,1,1
SK_gln__L_c,-62.16426905377354,1.1381990209488563e-63,1.7175082900829585e-63,-1,1
SK_glu__L_c,-448.5522184667857,8.558957839743207e-54,1.2491897978185619e-53,-1,1
SK_gly_c,578.9548626368319,0.0,0.0,1,1
SK_glygn2_c,-123.2297152333269,0.0,0.0,-1,1
SK_hdca_c,-8.172873384410947,0.0,0.0,-1,1
SK_his__L_c,226.02952787295374,6.607762098084648e-199,1.2836807292344085e-198,1,1
SK_leu__L_c,-272.63806655552554,0.0,0.0,-1,1
SK_lnlc_c,87.52673567455811,9.23442040824848e-11,1.0596952373487769e-10,1,1
SK_lnlccoa_c,474.8985502531253,0.0,0.0,1,1
SK_lnlncacoa_c,-163.4011954265144,0.0,0.0,-1,1
SK_lnlncgcoa_c,-88.75678005271062,4.8952441829758626e-160,8.611231246737556e-160,-1,1
SK_lys__L_c,-511.1479797925115,0.0,0.0,-1,1
SK_met__L_c,183.56693477639624,0.0,0.0,1,1
SK_nad_c,-935.3841614437073,2.3252258311106352e-130,3.940737210785263e-130,-1,1
SK_odecoa_c,142.11501128554602,1.3529081395435592e-72,2.0717831320994088e-72,1,1
SK_pmtcoa_c,-183.9420601561496,4.101461018780163e-43,5.832447071790702e-43,-1,1
SK_ser__L_c,-473.84532172049484,1.71066707235859e-10,1.958127480507237e-10,-1,1
SK_stcoa_c,0.4418765509853049,0.0,0.0,0,0
SK_thf_c,-56.03744079612328,0.0,0.0,-1,1
SK_tmndnc_c,195.1320321079952,0.0,0.0,1,1
SK_tmndnccoa_c,-721.0200562083735,0.0,0.0,-1,1
SK_tyr__L_c,-138.6837892844339,0.0,0.0,-1,1
SK_vitd3_c,1.0,0.0,0.0,1,1
SMO,1.5152523858427558,4.38875271454814e-09,4.909781977703855e-09,1,1
SO4OXAtex2,94.3232170298945,5.274648198989292e-42,7.472692489023507e-42,1,1
SO4tl,112.93721250038053,6.766991587022994e-08,7.492851240433554e-08,1,1
SOAT12,615.3113280074524,0.0,0.0,1,1
SPHGNSte,38.987366373424024,3.6831887568019337e-19,4.600947011384594e-19,1,1
SPHGNte,17.8418509294292,3.042740004182204e-08,3.3773521747301e-08,1,1
SPHINGStl,-38.98736637342417,3.6831887568019337e-19,4.600947011384594e-19,-1,1
SPHMYLN_HsSECt,7.908342747294852,0.0005028776494501317,0.0005265261142928765,1,1
SPHMYLNtl,-7.908342747294844,0.0005028776494501317,0.0005265261142928765,-1,1
SPHMYLNtl2,7.908342747294872,0.0005028776494501317,0.0005265261142928765,1,1
SPMDAT2,-212.34894703772727,5.274648198989292e-42,7.472692489023507e-42,-1,1
SPMDtex2,-43.890974666832655,8.558957839743207e-54,1.2491897978185619e-53,-1,1
SPODMe,95.5385238138136,1.040133254136763e-73,1.5949646321030307e-73,1,1
SPODMm,356.1381083700575,0.0,0.0,1,1
SPRMS,256.60887258086154,5.795101457747716e-58,8.613007467634205e-58,1,1
SPTc,619.4059667055744,3.6681344761127276e-170,6.538723230182107e-170,1,1
SQLEr,6.5831344464153165,1.445613070447519e-14,1.709889209888706e-14,1,1
SQLSr,613.786598192289,0.0,0.0,1,1
SQLte,1.0404043199635296,1.003727957465678e-14,1.1897005174345276e-14,1,1
SQLter,1.0,0.0,0.0,1,1
SRTNENT4tc,1.0,0.0,0.0,1,1
SRTNt6_2_r,1.0,0.0,0.0,1,1
STCOAtx,-53.388934605274905,1.0915917613597424e-05,1.1721063309919505e-05,-1,1
STCRNtr,-62.80931455670117,2.4405826232998913e-255,4.970908643510361e-255,-1,1
STRDNCCPT1,118.20515768979735,0.0,0.0,1,1
STRDNCt,-118.20515768979668,0.0,0.0,-1,1
Ser_Thrtg,1.0,0.0,0.0,1,1
